feature,sensor_0_avg,wind_speed_3_avg,wind_speed_4_avg,wind_speed_3_max,wind_speed_3_min,wind_speed_3_std,sensor_6_avg,sensor_7_avg,sensor_8_avg,sensor_9_avg,sensor_10_avg,sensor_11_avg,sensor_12_avg,sensor_13_avg,sensor_14_avg,sensor_15_avg,sensor_16_avg,sensor_17_avg,sensor_18_avg,sensor_18_max,sensor_18_min,sensor_18_std,sensor_19_avg,sensor_20_avg,sensor_21_avg,sensor_22_avg,sensor_23_avg,sensor_24_avg,sensor_25_avg,sensor_26_avg,reactive_power_27_avg,reactive_power_27_max,reactive_power_27_min,reactive_power_27_std,reactive_power_28_avg,reactive_power_28_max,reactive_power_28_min,reactive_power_28_std,power_29_avg,power_29_max,power_29_min,power_29_std,power_30_avg,power_30_max,power_30_min,power_30_std,sensor_31_avg,sensor_31_max,sensor_31_min,sensor_31_std,sensor_32_avg,sensor_33_avg,sensor_34_avg,sensor_35_avg,sensor_36_avg,sensor_37_avg,sensor_38_avg,sensor_39_avg,sensor_40_avg,sensor_41_avg,sensor_43_avg,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51,sensor_52_avg,sensor_52_max,sensor_52_min,sensor_52_std,sensor_53_avg,sensor_1_avg_sin,sensor_1_avg_cos,sensor_2_avg_sin,sensor_2_avg_cos,sensor_5_avg_sin,sensor_5_avg_cos,sensor_5_max_sin,sensor_5_max_cos,sensor_5_min_sin,sensor_5_min_cos,sensor_5_std_sin,sensor_5_std_cos,sensor_42_avg_sin,sensor_42_avg_cos,yaw_misalignment_abs,label
sensor_23_avg,0.16938014573498048,0.9272645035775169,0.9288864800348945,0.8581562142852461,0.7208121700306129,0.8452602197776861,0.21587965407340484,0.6798010229934601,0.8771861546888892,0.6772471308340984,0.7105492302885418,0.9400242765663804,0.8545694130675155,0.8364286325671707,0.8306523411102702,0.9258533036758853,0.9242808572161209,0.9229045446473765,0.9796920929728422,0.9668719383712759,0.9404479841604588,0.29703555693277395,0.6949049317328125,0.8113677325277606,0.8311731721256451,0.6533757165859869,1.0,0.9981226006384383,0.9991971813976597,-0.003218026317908292,0.687060750987838,0.7041966981002042,0.7475760530481376,0.3976113241129417,-0.7434688388570546,-0.7900695056475621,-0.7821029255298495,0.3239593901986497,0.9288142126861038,0.9150001062477294,0.8965249925432724,0.6815082064468776,0.9513726959800647,0.9443336471194853,0.8714617190546456,0.7667682355118994,-0.9654370261807135,-0.8447519631576813,-0.7891371863709161,0.14322454126403492,0.022364590796797555,-0.20639508821595354,0.5379147592265664,0.8760703908668875,0.865977041390105,0.852650916574153,0.5671099043407837,0.6492370026029897,0.6263280973289431,0.3359281361104796,0.44038843878611594,0.7785745303393283,0.9859238284521159,,0.6865921460512054,-0.9556242672897539,,0.9513719886112383,-0.965384439100777,0.9796266154101725,0.9669902150147911,0.9435060467146775,0.2508427966297485,0.1562450656461539,0.3779081731794936,-0.1518233231202658,-0.020565786488956267,0.35613089243052454,-0.6334880272439609,0.491816934591368,-0.5528549303455249,0.5116160815555126,-0.6838190950015618,0.4034052393168986,0.5503614974893605,-0.5503614974893605,0.40009062520487626,-0.2097006661812653,-0.35613089256864455,-0.03312026588096821
sensor_24_avg,0.1655914500077884,0.9272172372205537,0.9289526187655764,0.8567212004640813,0.7234036414790711,0.8436191295960447,0.21165741567440002,0.6775379735607883,0.877124860851149,0.6739712232541183,0.7091468550226965,0.939835623825036,0.8539474458109555,0.8349332549043806,0.8286215427558721,0.9246957786124632,0.923113284976642,0.9218465719301197,0.9794983536025919,0.9661293115337446,0.9404891597505282,0.29533117482978233,0.6922273258473058,0.8097765270186884,0.8309224510463867,0.6477906950224596,0.9981226006384383,1.0,0.9989665150871867,-0.003171790889760538,0.688637543341796,0.7051332108895656,0.7497644107886204,0.39686712779529254,-0.7448634493887755,-0.7920281102334521,-0.7830704861391699,0.3232797383204237,0.9290262920193522,0.9149434022937746,0.8981225468726726,0.681203519383694,0.953266579654396,0.945772080854777,0.8740872019519726,0.7664636261833845,-0.966759275023094,-0.8475417775557768,-0.787275903311054,0.14295354848986416,0.01700903973036561,-0.21392622320671745,0.5316077547077347,0.8765843393548151,0.8652686765752258,0.8513431008344465,0.5613979087837734,0.6430503262869776,0.6173210018391547,0.331772817598488,0.43771713041897536,0.7822072399374798,0.986507673713919,,0.6876941921598563,-0.9563029666752592,,0.953267896015956,-0.9667086081994974,0.9794355150653195,0.9663616584494182,0.9439109184281862,0.24830162765138908,0.1523162896736373,0.3757756465306051,-0.1520403279874233,-0.020823884244000827,0.3562216191798258,-0.6345283259523065,0.4922686418238754,-0.5550283793554315,0.5137381646913901,-0.6841831173716847,0.40396220176763714,0.5492218172870903,-0.5492218172870903,0.39761319411524715,-0.20901152776871998,-0.35622161888241355,-0.03491445870330714
sensor_25_avg,0.16760117335361094,0.9265513903565274,0.9282628410805125,0.8569363788759966,0.7208852232523482,0.8437144598852973,0.2144918455940054,0.6778853451718982,0.8759246707014949,0.675055042205231,0.709989004206795,0.9398751685655284,0.8542695328924742,0.8350597034512754,0.8286582999186973,0.9246202227154905,0.9229870125772051,0.9216163051790971,0.9796707195409255,0.9667941756398623,0.9407693471600298,0.2977537583993774,0.693179286659552,0.8099293041877208,0.8309182773021966,0.649949339718847,0.9991971813976597,0.9989665150871867,1.0,-0.003533504249139608,0.687090459945124,0.7037158319465037,0.7480763331704737,0.39676657888519584,-0.743609003594106,-0.7905146980319306,-0.7816502536858315,0.3231865246839554,0.9281252313128558,0.9139583242457481,0.8966405836010534,0.6796911651478067,0.9513361703611588,0.9440026676195322,0.8712018426933265,0.7657668387299722,-0.9642007726072828,-0.8436913568530126,-0.7913872488761576,0.14509267336374757,0.020549478001710787,-0.20898358158595132,0.5325297134575367,0.8764907557027825,0.8660345515275129,0.852770733693292,0.5640248792781754,0.6460384482171205,0.6224038823661079,0.3334576225745453,0.43867804058731213,0.7781908175645459,0.985830369598676,,0.6852786482968215,-0.9539156738752865,,0.9513390503145155,-0.9641470191079091,0.9794812589731243,0.9668489941888244,0.9437064163327984,0.25127290749032166,0.15481514975152555,0.37455960557066587,-0.15069024934688433,-0.020753357778696937,0.3565753073191278,-0.6337892098989332,0.4916500377978084,-0.5531662301419622,0.5115139912151203,-0.6838976911569873,0.4043711726268171,0.5502996813468356,-0.5502996813468356,0.3965429805680916,-0.20824712274168392,-0.3565753072956331,-0.03549594583541885
sensor_26_avg,0.016110200960182737,0.000997946948041826,0.0009185943569553004,0.00420415237384547,-0.006185336359116686,0.0058441973440070275,0.01542234496816514,0.0010984155997055462,-0.00046893345267702666,0.0023649900595853826,0.0024274189179529795,0.00039512432121119665,0.0007161957097255268,0.0025814806683743647,0.0008930941496548094,-0.0014445408993110976,-0.0009777534489662288,-0.001298059175780642,-0.0029984817355934693,-0.0009979071319512077,-0.005346652807047863,0.00868794915403596,0.005241907368971982,0.0011457992068853442,-1.1262359478363782e-05,-0.007863930816768786,-0.003218026317908292,-0.003171790889760538,-0.003533504249139608,1.0,0.0030249041900726665,0.0060370795756540495,-0.003871558632404133,0.011481959584434999,-0.0017205861025187065,0.004184959177764226,-0.004964586932450695,0.011581867227896198,0.0010018717506728207,0.0027248564095986236,-0.0038926913267162528,0.009822109372353336,-0.002633460889218252,-0.00023132463179452968,-0.006564245351367565,0.0065780344103039245,0.0034108624804726115,0.008767245569332827,-0.0012277166296945758,0.014988988430286433,0.017989302247654895,0.010387621838701806,0.018724449985564922,-0.0016915817305737445,-0.0016355650764874803,-0.0019341382312295268,-0.0068855319211240384,-0.007097340079706806,-0.006767336660900583,-0.006286582141571374,0.008011072349017356,0.0035940673228230884,-0.0030485725706454582,,0.002658694293841162,0.003489299105750351,,-0.0026676175237404717,0.0034726534993846777,-0.002590482195473366,-0.0009492506241994937,-0.004787349008273574,0.007688645476502302,0.0179513768075967,0.0015866769816434544,-0.00018940878743494745,-0.0011532108991912952,0.0028550772095549196,-0.002898315742576191,0.006746423507790859,-0.002411876870443575,0.004046823805976592,-0.004880772637239458,0.005963342249816466,0.008021582263810837,-0.008021582263810837,0.00027772708692180376,-0.002556391234065324,-0.0028550785634450563,-0.002573071614786194
reactive_power_27_avg,0.08109625927439018,0.6225370155079923,0.6237762716406747,0.5610808171305346,0.5728777981855868,0.5072842502075172,0.13231950491009684,0.4065954855438194,0.6008254792983942,0.44340185124974973,0.43345061394197093,0.6774934461690868,0.6601680037695186,0.5496892391757742,0.5314777307602511,0.6114491239299785,0.6099813701115108,0.609584606153796,0.6958162706908472,0.6637959782848886,0.671558689563172,0.47770818038265217,0.3634969091739958,0.48840340455957637,0.5110661599015633,0.5655651431580208,0.687060750987838,0.688637543341796,0.687090459945124,0.0030249041900726665,1.0,0.8884157597690063,0.9099078528502466,0.2397867044755133,-0.9893819782193274,-0.8891528913874726,-0.8717424129328342,0.15956555635572775,0.6218992206052867,0.6186049622706659,0.5965199699163309,0.7296509588651714,0.6867307150118057,0.6889080822953245,0.6187968581701317,0.79124606158129,-0.6680509583309369,-0.5463088114854069,-0.4776277568154542,0.38269406380760984,-0.15212194674385449,-0.3457378194415922,0.2203527061183168,0.5540579504887917,0.5431818946901438,0.5355107297419786,0.19541837958972993,0.2613432919801461,0.24847682057975598,0.013051188568706707,0.178957705697762,0.8164068952525944,0.6979203659586811,,0.73755660552265,-0.6773112354807005,,0.6867235926288356,-0.668011979051112,0.695654454033486,0.6655010954649063,0.6719758052051926,0.43243181942965975,0.08022685282425727,0.18309757528072634,-0.09181774019231832,-0.011026416430059022,0.36042163440830166,-0.9672405618298328,0.5838807037207505,-0.9046674110283913,0.8134026893296337,-0.8408075075095849,0.35318376767878795,0.21168536986875136,-0.21168536986875136,0.2029673432624436,-0.13740556528922565,-0.36042163109065634,-0.05471518788939433
reactive_power_27_max,0.1310544750971085,0.6340582704364358,0.6357129353217217,0.6068413464413024,0.501508851311784,0.5925193643962633,0.19681693211314702,0.44984736982796386,0.63472182785065,0.48812572232090073,0.5038491745495693,0.6961256707082798,0.64543412222949,0.5905889854230093,0.5756169049966495,0.6481862615815795,0.646414100145956,0.6470039459179969,0.708923399332746,0.7114703098613308,0.6660369305236565,0.44618313475464605,0.43065296465958,0.5378783249170824,0.5853062177394895,0.4687670669491804,0.7041966981002042,0.7051332108895656,0.7037158319465037,0.0060370795756540495,0.8884157597690063,1.0,0.731357219861092,0.587790991448963,-0.8822775523688141,-0.7217085176863615,-0.9709838733831944,0.5069997593428269,0.6362823963299868,0.6628894691319154,0.5508588979607096,0.8073717368631537,0.7018235387486788,0.7481620505280087,0.5509895713543062,0.8762465639844479,-0.6828090834129192,-0.4827521896950542,-0.5796522445707505,0.4831208752268436,-0.13671077360293876,-0.34066739293450266,0.2532966296159827,0.6115309107675105,0.6070669430774853,0.5977483510468481,0.23951658832186587,0.3066236102341731,0.2904774241924219,0.07931460344081798,0.2350031600302724,0.7982223399587802,0.7165296633393037,,0.7190892767241379,-0.6917561356706654,,0.7017380252541251,-0.6827265440754654,0.7081372019336735,0.7121629070074013,0.666921441010149,0.40725871570790195,0.1477174842073145,0.15468951932765576,-0.11759764315007623,-0.016035538749726408,0.34759847556663803,-0.8614042242563845,0.7325230267540531,-0.7713026888592195,0.7515273488219849,-0.8629250835441162,0.4665939912272038,0.45117120353946777,-0.45117120353946777,0.17614934157949605,-0.17110661672957447,-0.3475984742616279,-0.05435940580642988
reactive_power_27_min,0.05207455580394303,0.699779374765503,0.7008784608206424,0.6022330790721803,0.6717252308328027,0.5297238001307708,0.08203766019032262,0.44058486225290866,0.6461959286019617,0.460068418334062,0.44830616317449956,0.7227555215685167,0.7011750324694174,0.5866377101569544,0.5727498796956841,0.6631232058456441,0.6616269702440348,0.660317831347671,0.7523211322871965,0.7022935898842705,0.7559920754779896,0.35690953248963675,0.4072301108182599,0.5392975582806913,0.549067776263185,0.6946813595132978,0.7475760530481376,0.7497644107886204,0.7480763331704737,-0.003871558632404133,0.9099078528502466,0.731357219861092,1.0,0.007053873308048161,-0.9260415734900603,-0.9852264762380103,-0.7501686069883604,-0.06618831864209362,0.6985743841464319,0.6667150847269304,0.7604679207439241,0.6207737596723258,0.7513457410212354,0.7190262729268432,0.7850242470180626,0.6717902744357572,-0.7360750463824403,-0.7292965192590678,-0.4567534626253101,0.11702648233196108,-0.09046095641104854,-0.2783181293841117,0.303992089483657,0.5981544619812987,0.5813663437902844,0.5719925082146229,0.2915150209393926,0.3605402232786103,0.3434488115487914,0.07056391957742282,0.2104216448961139,0.7817479493558768,0.7586622882141606,,0.7071657267489584,-0.7446582913966813,,0.7513424212986121,-0.7360665206541194,0.7523225478886475,0.7042484703996641,0.7560534395832125,0.309058718201534,0.029348260342800282,0.2908210654140531,-0.08827087144562745,-0.010482261338069978,0.3402060777075515,-0.8481820129225391,0.39202106941836945,-0.8250453285084496,0.6981457800968103,-0.7170283224842828,0.23615373088198718,0.11205471590966319,-0.11205471590966319,0.30787171237259137,-0.12798668917638864,-0.34020607386397667,-0.04309327458659955
reactive_power_27_std,0.14095527977263894,0.33347012121706193,0.33516297189408273,0.37320692936768435,0.13096611904762356,0.43175672827863537,0.20891683284135587,0.30525744797906224,0.40518717601510756,0.3284010694042859,0.4131120399077104,0.3850178301890732,0.28863795328926406,0.3780871465029129,0.3752657888802668,0.40401104569190405,0.40351446926690493,0.4053741261336696,0.3915896745103074,0.43141933505873614,0.34673018191050803,0.1364487465857541,0.3312187746861874,0.35990590334555445,0.45155657984636005,-0.03284784918045567,0.3976113241129417,0.39686712779529254,0.39676657888519584,0.011481959584434999,0.2397867044755133,0.587790991448963,0.007053873308048161,1.0,-0.2383531376006894,-0.022540830117188892,-0.583457867334698,0.9636830352754566,0.33582447762785295,0.38528995444279446,0.16830438355854752,0.48358892436216416,0.38453377309222053,0.4616265992300897,0.14247455194117303,0.5547744079172717,-0.3679057420722551,-0.07066044059358054,-0.5535884724741553,0.5440980800408256,-0.055397991163511476,-0.19107003657703206,0.16398984958056823,0.4332576794043933,0.4436264952709434,0.43690172072343386,0.18398549337124082,0.21632661836657097,0.20490583309737587,0.1404948324077463,0.20748577094212003,0.43800957508320915,0.4007898168548732,,0.39121446696386536,-0.37680618449301406,,0.3845437218103278,-0.36779606319823605,0.3924330566484905,0.43037424856462975,0.34845265932671754,0.13708927877139288,0.18476817481928415,-0.001823102569137403,-0.08116890658040571,-0.013068668845647549,0.19519716442589818,-0.2672334333161233,0.756514213860682,-0.1791095799359048,0.3365328141991324,-0.43497712875696304,0.600669076931463,0.7279844445488792,-0.7279844445488792,0.0160264706360364,-0.12311390906525205,-0.19519716591287845,-0.03499982989358079
reactive_power_28_avg,-0.08604263840006122,-0.679621559095625,-0.6808206410226034,-0.6137792495148078,-0.6074041032206285,-0.56125910737737,-0.13404931077817214,-0.44515923802274093,-0.6443654450959548,-0.47713968730506956,-0.4676534942029864,-0.7306878452416505,-0.7046627969046185,-0.5966954665549699,-0.5789074704601485,-0.6655653544278592,-0.66370987612269,-0.6630502953494146,-0.7514815148149937,-0.7205153589974185,-0.7290551063621479,-0.4646825288472635,-0.40940863388029713,-0.5381455101777802,-0.5572815978898347,-0.6188736080036946,-0.7434688388570546,-0.7448634493887755,-0.743609003594106,-0.0017205861025187065,-0.9893819782193274,-0.8822775523688141,-0.9260415734900603,-0.2383531376006894,1.0,0.9209889156476514,0.873018643469011,-0.13418713876685157,-0.6793269047725419,-0.6764431359819014,-0.6605833242095216,-0.7594762368689953,-0.742489162572268,-0.7442469664579511,-0.6791506565888039,-0.8209705651096576,0.7208785339536079,0.6106874924231738,0.5215612465165156,-0.3474127948787329,0.12913086032858606,0.32891038007384743,-0.27552871513290844,-0.605084511800392,-0.5929007220655865,-0.5837479651194514,-0.24934471502110747,-0.321228771384256,-0.30490935098517485,-0.04356182219246885,-0.21000085689691886,-0.8217805679730641,-0.7542457970142902,,-0.7425852685227964,0.7306406207820546,,-0.7424847464569453,0.7208402447204567,-0.7522154287842215,-0.7221353656326686,-0.7297367993301341,-0.4177312862011363,-0.08004278680418801,-0.2230352386498749,0.10267743090088283,0.012173019212425308,-0.36292940544646424,0.9603637771902295,-0.5638487078267537,0.8870345663272694,-0.7931805959057772,0.8550176121322581,-0.33452321466113627,-0.2330602771413492,0.2330602771413492,-0.24309279952795046,0.14996620956791432,0.36292940262170303,0.05451370604499286
reactive_power_28_max,-0.05800052689575154,-0.7424949235808301,-0.743708463968485,-0.6452600813764472,-0.6900402376328164,-0.5765569846751936,-0.08606148192376815,-0.47151090508480126,-0.6788875357431519,-0.4872746358220425,-0.4778419295046646,-0.7629692369429808,-0.7331101207209811,-0.6241932170940642,-0.6107773602353027,-0.7057360360456678,-0.7039781391507784,-0.7025055667247986,-0.7943502000446374,-0.7464009629887184,-0.7988379103166368,-0.338854114834561,-0.4458679782486076,-0.5790971783260481,-0.5860061830773754,-0.7278346076602553,-0.7900695056475621,-0.7920281102334521,-0.7905146980319306,0.004184959177764226,-0.8891528913874726,-0.7217085176863615,-0.9852264762380103,-0.022540830117188892,0.9209889156476514,1.0,0.7472214474083624,0.07204102250876132,-0.7417589395224777,-0.7113973782922215,-0.8022019926434061,-0.6426792926687437,-0.7932710201560248,-0.7620257139182379,-0.8243110488673218,-0.6939874650116427,0.7766342977587004,0.7700295740861585,0.4975699973443675,-0.09652644963299721,0.0716017120566657,0.26421544755764703,-0.3492258044797689,-0.6396781325188338,-0.6223073659383566,-0.6115802377128361,-0.3358877717028795,-0.40938176944313137,-0.38948863492193403,-0.09925443877442382,-0.2375670844870291,-0.782809286517358,-0.8010097334742218,,-0.7081258076365935,0.7856019790490361,,-0.7932679793967096,0.7766248916325911,-0.7947817254209233,-0.7482833350563544,-0.7996146487251697,-0.2900135783647688,-0.03241969263767438,-0.31891121809871975,0.09843421323015479,0.011473997026050635,-0.3383685180280026,0.8330984035107962,-0.37976151319206275,0.7988407468011344,-0.6689838468327074,0.7216979431630476,-0.22673067238142391,-0.13877838561411734,0.13877838561411734,-0.33611785215398177,0.13962612185330664,0.33836851455209127,0.043168258385558246
reactive_power_28_min,-0.14491111925317104,-0.7107743802143418,-0.7125010290623696,-0.6769810056591717,-0.559294480820974,-0.665128441728231,-0.20967576622554304,-0.5085964489918204,-0.7051511959976259,-0.5431518937497471,-0.5657121365800691,-0.7617957027061751,-0.7003037676239793,-0.656254836411667,-0.6430561546958555,-0.7218521557776153,-0.7201692594125018,-0.7205411750146968,-0.7869829922207751,-0.785413562254081,-0.7376978474869376,-0.43000870571558014,-0.49675614606123075,-0.6086673771688683,-0.6574886147235102,-0.521173006824567,-0.7821029255298495,-0.7830704861391699,-0.7816502536858315,-0.004964586932450695,-0.8717424129328342,-0.9709838733831944,-0.7501686069883604,-0.583457867334698,0.873018643469011,0.7472214474083624,1.0,-0.5173884475366235,-0.7138378754209622,-0.7311231772016905,-0.6333432902934995,-0.7864178091175082,-0.7794094466182429,-0.8168608578760784,-0.6320129776251449,-0.8610370575119002,0.7564991664415328,0.5612191544097145,0.6339797967140071,-0.43025274083847964,0.11014151882183294,0.32696781122012347,-0.3136235962614457,-0.6843254715687012,-0.6789921888211974,-0.6683703952665174,-0.30960461734417244,-0.37941346161801887,-0.3613345508375063,-0.13095927235960234,-0.28500727796523134,-0.8304934080950674,-0.7946304004364858,,-0.7479886168259474,0.7661004832387704,,-0.7794385721506565,0.7564160449613971,-0.7846904879051403,-0.7862049243704318,-0.7398158861897753,-0.38726478787437885,-0.15881766480646495,-0.200153322249117,0.12621724364334616,0.017742690584327748,-0.35935243162630376,0.83160671476945,-0.7053926309895641,0.7474238707410803,-0.7271762423234802,0.8341971135223047,-0.5186961540799546,-0.5065620930395798,0.5065620930395798,-0.2229690319305217,0.18196529769927974,0.35935243008603884,0.048678220910450966
reactive_power_28_std,0.13445688376060552,0.26289655859329464,0.2644902232417289,0.30333882204119383,0.08575022206915077,0.36359518168243704,0.20087667548157995,0.2625259501810665,0.35130274147715335,0.28554703338951626,0.37871026652432865,0.30536190374752753,0.2143429046760419,0.3170210206176382,0.316304010317046,0.3341888482014873,0.3343707141414703,0.33641797652133876,0.31745803824423124,0.3573391799859427,0.27146467396957913,0.11206892667038505,0.28676822629428694,0.3045879798492852,0.40076332106744444,-0.1134886271139402,0.3239593901986497,0.3232797383204237,0.3231865246839554,0.011581867227896198,0.15956555635572775,0.5069997593428269,-0.06618831864209362,0.9636830352754566,-0.13418713876685157,0.07204102250876132,-0.5173884475366235,1.0,0.26503703433737563,0.3043867633365729,0.09830390437018402,0.35882140514895183,0.31035756764222483,0.38047445346035663,0.07088978762051976,0.4314148009081441,-0.29212854537233257,0.005198785913567147,-0.5024573076443648,0.5193048790087484,-0.046200167339372177,-0.16921826625530478,0.11783069665410803,0.37394894934784806,0.3863056535857048,0.38227153741905173,0.14774915717319756,0.16708154206669823,0.15987658054409742,0.1375408755179533,0.18601413739883413,0.3819639702961569,0.32613628863128435,,0.34070523916296014,-0.30032973043749445,,0.31038205572434147,-0.2920200780818392,0.3176330815523337,0.35636068297398554,0.2731655855252451,0.11644571074269343,0.1815616420326832,-0.031334225238445854,-0.06138620171613049,-0.011884875062495246,0.17678490589227452,-0.1664471056444002,0.7170811597944878,-0.10361779306472037,0.26383686394320466,-0.3272691018236464,0.6358654732726571,0.7341421158248568,-0.7341421158248568,-0.01388509655930913,-0.09894836359725734,-0.17678490768290303,-0.0264528204588264
power_29_avg,0.17188197718919004,0.9954443780325857,0.9971883227341146,0.915072541119763,0.7767439046806983,0.9142270056812913,0.19776261749973195,0.6558001023397795,0.8237830843025007,0.6563614683086356,0.6751823139517336,0.8913124836765312,0.8227058335195806,0.8031903613666576,0.8056082102153957,0.8834369224915233,0.8818559211779888,0.8801395869223738,0.9159883954326171,0.9095602899271666,0.8700952673595531,0.2577912268749107,0.6883065507781995,0.7795695384228024,0.7876678485988322,0.676748141468257,0.9288142126861038,0.9290262920193522,0.9281252313128558,0.0010018717506728207,0.6218992206052867,0.6362823963299868,0.6985743841464319,0.33582447762785295,-0.6793269047725419,-0.7417589395224777,-0.7138378754209622,0.26503703433737563,1.0,0.9866623347423593,0.9507241284841039,0.7213866732776154,0.9112061214538124,0.9029818552894403,0.8424483995817519,0.704002688514395,-0.9039475289655106,-0.8199035897994698,-0.7043003763649716,0.08557687278959385,0.08143384724370703,-0.14773246783483993,0.6020896957455337,0.8280662610014734,0.8152182561722547,0.8032587308755097,0.5583813503902977,0.6441725430180854,0.6247899442775466,0.3159449256719972,0.4405816890932243,0.7254740207665565,0.9303588589945231,,0.6491475365208814,-0.9037642737810325,,0.9111273146496297,-0.9039100295061544,0.9155306473489635,0.9090227062809482,0.8831911605515568,0.19007745487249178,0.15076606835654968,0.40758581067361044,-0.16467922904046634,-0.018953361959952883,0.35543286714074046,-0.5394996879101779,0.38634436135382394,-0.46142133589117895,0.41810323846227815,-0.5993111086657765,0.3005725156095974,0.4909784318606514,-0.4909784318606514,0.4359168714984449,-0.2255246210619709,-0.35543286693267606,0.012353771559048805
power_29_max,0.18215515466689502,0.9797693129708062,0.9818647218737291,0.9239722410437469,0.729590509717864,0.9396557068021951,0.21124552612013442,0.6500654687397079,0.8079922745522221,0.6535561019646174,0.6638152090741098,0.8839298229116215,0.8159688394166331,0.7975637111853756,0.8000663510545585,0.8742894812332451,0.8722860525414102,0.8708696883637149,0.9008643535504978,0.9132125207298575,0.839670013397061,0.3122207276400167,0.6870905346238005,0.7727255774476376,0.7744434452052267,0.6677144161989962,0.9150001062477294,0.9149434022937746,0.9139583242457481,0.0027248564095986236,0.6186049622706659,0.6628894691319154,0.6667150847269304,0.38528995444279446,-0.6764431359819014,-0.7113973782922215,-0.7311231772016905,0.3043867633365729,0.9866623347423593,1.0,0.9174357006386591,0.7877258377585112,0.8975084764411759,0.9123023494953078,0.8064000088563078,0.7573703084672575,-0.8924688319856834,-0.7999343854510876,-0.7031968352516588,0.1211962784951619,0.07891424432103919,-0.1454489462132166,0.604026592441787,0.8153861873529054,0.8039031175110718,0.7910388298556238,0.551136916191519,0.6383146208092201,0.6176115275566175,0.3149567481825812,0.44143959409931977,0.7031107334112571,0.9170125650097608,,0.6284263559609529,-0.891912787678039,,0.8974251999272949,-0.8924170862657269,0.9007107568446403,0.9125403277808323,0.8524834661823705,0.24322564269349242,0.16626777415797478,0.38297092072315597,-0.1832814141588671,-0.021264888393228588,0.3339845447433061,-0.5411861346404128,0.3992546528171131,-0.43898281711070003,0.4062343239339859,-0.6383874760882263,0.27786608533465396,0.5211064132236777,-0.5211064132236777,0.41092927498874904,-0.24590783389418452,-0.33398454451338094,0.010213546210473427
power_29_min,0.1260422796059965,0.9494510150625746,0.9512745415521393,0.8452476708940329,0.7967868378227267,0.811338690505609,0.13449238516858555,0.6134581090235708,0.7904282779803304,0.6046048383398036,0.6202933705342057,0.8535292799770278,0.7921268633006515,0.755424961822634,0.7562650320705191,0.8431615510479356,0.8419126699036783,0.8395239772488498,0.8798427073608197,0.8484513043672477,0.8688017751759437,0.13407569682229442,0.6401902492270807,0.7394710596564064,0.7454239510473163,0.7299876160427005,0.8965249925432724,0.8981225468726726,0.8966405836010534,-0.0038926913267162528,0.5965199699163309,0.5508588979607096,0.7604679207439241,0.16830438355854752,-0.6605833242095216,-0.8022019926434061,-0.6333432902934995,0.09830390437018402,0.9507241284841039,0.9174357006386591,1.0,0.59947186870051,0.892252212650294,0.8588904498520348,0.9134977338994438,0.6058026976156041,-0.8816526031168729,-0.8848271308171809,-0.6128984053737947,-0.08694205459496426,0.08177645917135903,-0.1294730949158701,0.5732964531757568,0.7862004825501852,0.7695236645978061,0.7575311265502015,0.5459124407514486,0.6299559117325121,0.6110620551113872,0.2951093308821273,0.4002095405278145,0.706086431926956,0.9034406419048119,,0.6358320176182419,-0.8851518925731684,,0.892206721773582,-0.8816399298321509,0.8790339192335711,0.8481517412082107,0.8802103740663583,0.06869134752327048,0.08785412782874699,0.4445316971262529,-0.1392302849792424,-0.01334769162778826,0.3219180333464446,-0.5068552918710093,0.29330822614164925,-0.4664561868064119,0.3999731803394922,-0.5251535745996769,0.21457175396732034,0.33903904174358523,-0.33903904174358523,0.46450611129305713,-0.18831406003839435,-0.3219180300441576,0.009777761273735967
